INTERVENTION 1:	Intervention	0
Pemetrexed	Intervention	1
pemetrexed	CHEBI:63616	0-10
600 mg/m2, intravenous (IV), every 14 days until complete response or disease progression	Intervention	2
disease	DOID:4,OGMS:0000031	70-77
Inclusion Criteria:	Eligibility	0
Must have been diagnosed with either advanced or metastatic breast cancer.	Eligibility	1
breast cancer	DOID:1612	60-73
Chemotherapy has not been given for advanced or metastatic breast cancer.	Eligibility	2
breast cancer	DOID:1612	59-72
The diagnosis of advanced or metastatic breast cancer was made at least 12 months after chemotherapy was given after breast surgery.	Eligibility	3
breast cancer	DOID:1612	40-53
breast	UBERON:0000310	40-46
breast	UBERON:0000310	117-123
surgery	OAE:0000067	124-131
Able to carry out work of a light nature (for example, light housework, office work).	Eligibility	4
Must be at least 18 years old.	Eligibility	5
Exclusion Criteria:	Eligibility	6
Have received prior bone marrow or peripheral stem cell transplantation.	Eligibility	7
bone marrow	UBERON:0002371	20-31
peripheral	HP:0030646	35-45
Have received prior chemotherapy for metastatic breast cancer.	Eligibility	8
breast cancer	DOID:1612	48-61
Are currently pregnant or breast-feeding.	Eligibility	9
Have an active infection that your doctor decides will affect your safety.	Eligibility	10
active	PATO:0002354	8-14
Are unable to take folic acid or vitamin B12.	Eligibility	11
folic acid	CHEBI:27470	19-29
vitamin b12	CHEBI:176843	33-44
Outcome Measurement:	Results	0
Overall Tumor Response	Results	1
Best response recorded from the start of treatment until disease progression/recurrence using Response Evaluation Criteria In Solid Tumors (RECIST) criteria that defines when participants improve ("respond"), stay the same ("stable"), or worsen ("progression") during treatment.	Results	2
disease	DOID:4,OGMS:0000031	57-64
stable	HP:0031915	225-231
Time frame: every 3 cycles (approximately 6-7 weeks) or until patient has disease progression	Results	3
time	PATO:0000165	0-4
patient	HADO:0000008,OAE:0001817	62-69
disease	DOID:4,OGMS:0000031	74-81
Results 1:	Results	4
Arm/Group Title: Pemetrexed	Results	5
pemetrexed	CHEBI:63616	17-27
Arm/Group Description: 600 mg/m2, intravenous (IV), every 14 days until complete response or disease progression	Results	6
disease	DOID:4,OGMS:0000031	93-100
Overall Number of Participants Analyzed: 35	Results	7
Measure Type: Number	Results	8
Unit of Measure: participants  Complete Response: 1	Results	9
Partial Response: 8	Results	10
Stable Disease: 14	Results	11
stable	HP:0031915	0-6
disease	DOID:4,OGMS:0000031	7-14
Progressive Disease: 9	Results	12
progressive	HP:0003676	0-11
disease	DOID:4,OGMS:0000031	12-19
Best Response Not Evaluable: 3	Results	13
Adverse Events 1:	Adverse Events	0
Total: 14	Adverse Events	1
Anaemia 2/36 (5.56%)	Adverse Events	2
Febrile neutropenia 1/36 (2.78%)	Adverse Events	3
neutropenia	HP:0001875,DOID:1227	8-19
Angina pectoris 1/36 (2.78%)	Adverse Events	4
angina pectoris	HP:0001681	0-15
Abdominal pain upper 1/36 (2.78%)	Adverse Events	5
abdominal pain	HP:0002027	0-14
Diarrhoea 1/36 (2.78%)	Adverse Events	6
Nausea 3/36 (8.33%)	Adverse Events	7
nausea	HP:0002018	0-6
Vomiting 2/36 (5.56%)	Adverse Events	8
vomiting	HP:0002013	0-8
Asthenia 1/36 (2.78%)	Adverse Events	9
asthenia	HP:0025406	0-8
Fatigue 1/36 (2.78%)	Adverse Events	10
fatigue	HP:0012378	0-7
Cellulitis 2/36 (5.56%)	Adverse Events	11
cellulitis	HP:0100658,DOID:3488	0-10
Peritonitis bacterial 1/36 (2.78%)	Adverse Events	12
peritonitis	HP:0002586,DOID:8283	0-11
Upper respiratory tract infection 1/36 (2.78%)	Adverse Events	13
upper respiratory tract	UBERON:0001557	0-23
respiratory tract infection	HP:0011947	6-33
