INTERVENTION 1:	Intervention	0
Capecitabine	Intervention	1
capecitabine	CHEBI:31348	0-12
Capecitabine administered on Days 1 through 14 of each 21 day cycle until disease progression, discontinuation due to toxicity, withdrawal of consent, or end of study.	Intervention	2
capecitabine	CHEBI:31348	0-12
day	UO:0000033	29-32
day	UO:0000033	58-61
disease	DOID:4,OGMS:0000031	74-81
INTERVENTION 2:	Intervention	3
CDX-011	Intervention	4
CDX-011 administered on Day 1 of each 21 day cycle until disease progression, discontinuation due to toxicity, withdrawal of consent, or end of study.	Intervention	5
day	UO:0000033	24-27
day	UO:0000033	41-44
disease	DOID:4,OGMS:0000031	57-64
Inclusion Criteria:	Eligibility	0
Among other criteria, patients must meet all of the following conditions to be eligible for the study:	Eligibility	1
Diagnosed with metastatic (i.e., cancer that has spread) TNBC	Eligibility	2
cancer	DOID:162	33-39
minimal or no expression of estrogen and progesterone receptors (ER/PR) <10% of cells positive by immunohistochemistry	Eligibility	3
estrogen	CHEBI:50114,BAO:0000760	28-36
progesterone	CHEBI:17026	41-53
immunohistochemistry	BAO:0000415	98-118
HER 2 staining 0 or 1+ by IHC or copy number <4.0 signals/cell	Eligibility	4
Documented progression of disease based on radiographic, clinical or pathologic assessment during or subsequent to the last anticancer regimen received.	Eligibility	5
disease	DOID:4,OGMS:0000031	26-33
Breast cancer tumor confirmed to express gpNMB. This will be determined by submitting a tissue sample from the advanced (locally advanced/recurrent or metastatic) disease setting to a central laboratory for analysis.	Eligibility	6
breast cancer	DOID:1612	0-13
tissue	UBERON:0000479	88-94
disease	DOID:4,OGMS:0000031	163-170
central	HP:0030645	184-191
Received no more than two prior chemotherapy treatments for advanced (locally advanced/recurrent or metastatic) breast cancer.	Eligibility	7
breast cancer	DOID:1612	112-125
Prior chemotherapy treatment must have contained an anthracycline (e.g. doxorubicin or Doxil) if clinically indicated and a taxane (eg: Taxol).	Eligibility	8
anthracycline	CHEBI:48120	52-65
doxorubicin	CHEBI:28748,BAO:0000639	72-83
taxane	CHEBI:36064	124-130
ECOG performance status of 0 - 1.	Eligibility	9
Adequate bone marrow, liver and renal function.	Eligibility	10
bone marrow	UBERON:0002371	9-20
liver	UBERON:0002107	22-27
function	BAO:0003117,BFO:0000034	38-46
Exclusion:	Eligibility	11
Among other criteria, patients who meet any of the following conditions are NOT eligible for the study:	Eligibility	12
