INTERVENTION 1:	Intervention	0
Alisertib + Paclitaxel (Phase 1)	Intervention	1
paclitaxel	CHEBI:45863	12-22
Participants with ovarian cancer received alisertib (MLN8237) 10, 20, 30 or 40 mg, orally, twice daily (BID) on Days 1-3, 8-10 and 15-17, combined with weekly paclitaxel 60 or 80 mg/m^2, intravenous infusion, weekly (Days 1, 8, 15) in 28-day cycles in Phase 1 (Up to 37 cycles).	Intervention	2
ovarian cancer	DOID:2394	18-32
paclitaxel	CHEBI:45863	159-169
Inclusion Criteria:	Eligibility	0
Each participant must meet all of the following inclusion criteria to be enrolled in the study:	Eligibility	1
Female participants 18 years or older	Eligibility	2
female	PATO:0000383	0-6
Previously treated, metastatic or locally recurrent malignancy with 1 of the following diagnoses, which has been confirmed histologically or cytologically: adenocarcinoma of the breast (Phase 1 only), recurrent epithelial ovarian, fallopian tube, or primary peritoneal carcinoma (Phase 1 and 2)	Eligibility	3
recurrent	HP:0031796	42-51
recurrent	HP:0031796	201-210
adenocarcinoma	DOID:299	156-170
breast	UBERON:0000310	178-184
fallopian tube	UBERON:0003889	231-245
primary peritoneal carcinoma	HP:0030406,DOID:1791	250-278
In the Phase 1 portion of the study, participants with breast cancer must have received treatment with at least 1 but no more than 4 prior chemotherapy regimens not including regimens received in the neoadjuvant and/or adjuvant setting	Eligibility	4
breast cancer	DOID:1612	55-68
adjuvant	CHEBI:60809	203-211
adjuvant	CHEBI:60809	219-227
Participants with breast cancer must have measurable disease per Response Evaluation Criteria in Solid Tumors (RECIST) 1.1	Eligibility	5
breast cancer	DOID:1612	18-31
disease	DOID:4,OGMS:0000031	53-60
No antineoplastic therapy or radiotherapy within 3 weeks before enrollment (2 weeks for regimens with recovery expected within 7 to 14 days) and recovered from toxicities of prior therapy (except alopecia); the participant must have recovered from all treatment-related toxicities and must have evidence of progressive disease (PD) or persistent disease	Eligibility	6
radiotherapy	OAE:0000235	29-41
alopecia	HP:0001596,DOID:987	196-204
progressive	HP:0003676	307-318
disease	DOID:4,OGMS:0000031	319-326
disease	DOID:4,OGMS:0000031	346-353
Eastern Cooperative Oncology Group (ECOG) performance status 0 or 1	Eligibility	7
group	CHEBI:24433	29-34
Adequate bone marrow, liver and renal function	Eligibility	8
bone marrow	UBERON:0002371	9-20
liver	UBERON:0002107	22-27
function	BAO:0003117,BFO:0000034	38-46
Postmenopausal at least 1 year, OR Surgically sterile, OR If childbearing potential, agree to 2 effective methods of nonhormonal contraception, or agree to completely abstain from heterosexual intercourse	Eligibility	9
year	UO:0000036	26-30
Able to provide written informed consent	Eligibility	10
Willing to comply with scheduled visits, treatment plan, laboratory tests and other trial procedures	Eligibility	11
Suitable venous access	Eligibility	12
Specific Inclusion Criteria for participants with Recurrent Ovarian, Fallopian Tube or Peritoneal Cancer:	Eligibility	13
recurrent	HP:0031796	50-59
fallopian tube	UBERON:0003889	69-83
cancer	DOID:162	98-104
Prior treatments must have included a platinum and a taxane; the most recent treatment need not be a platinum-containing or taxane-containing regimen	Eligibility	14
platinum	CHEBI:33364	38-46
platinum	CHEBI:33364	101-109
taxane	CHEBI:36064	53-59
taxane	CHEBI:36064	124-130
Disease must have recurred  12 months after discontinuation of platinum therapy	Eligibility	15
disease	DOID:4,OGMS:0000031	0-7
platinum	CHEBI:33364	63-71
Participants who previously received weekly taxane are potentially eligible, provided that they did not progress during therapy or within 3 months of completing therapy	Eligibility	16
taxane	CHEBI:36064	44-50
Participants with platinum-refractory disease, as defined by progression during primary or subsequent platinum-based therapy or persistent radiographic disease after primary or subsequent platinum-based therapy, will be included	Eligibility	17
disease	DOID:4,OGMS:0000031	38-45
disease	DOID:4,OGMS:0000031	152-159
Participants must have measurable disease in target lesions or assessable disease (defined by cancer antigen-125 - CA-125 per protocol), and disease progression per Response Evaluation Criteria in Solid Tumors (RECIST) version 1.1 or modified Gynecologic Cancer Intergroup (GCIG) CA-125 criteria	Eligibility	18
disease	DOID:4,OGMS:0000031	34-41
disease	DOID:4,OGMS:0000031	74-81
disease	DOID:4,OGMS:0000031	141-148
target	BAO:0003064	45-51
cancer	DOID:162	94-100
cancer	DOID:162	255-261
Exclusion Criteria:	Eligibility	19
Participants meeting any of the following exclusion criteria are not to be enrolled in the study:	Eligibility	20
Prior treatment with an Aurora A-targeted agent (including MLN8237)	Eligibility	21
Treatment with clinically significant enzyme inducers within 14 days prior to the first dose of MLN8237 and during the study	Eligibility	22
enzyme	BAO:0000279	38-44
Treatment with more than 4 cytotoxic chemotherapy regimens in the metastatic setting; prior therapy cannot include more than 2 prior taxane-containing regimen. Current use of tamoxifen, thalidomide, or any agent used as maintenance or consolidation therapy for OC.	Eligibility	23
tamoxifen	CHEBI:41774	175-184
thalidomide	CHEBI:9513	186-197
Known hypersensitivity to Cremophor® EL, paclitaxel or its components	Eligibility	24
hypersensitivity	GO:0002524,DOID:1205	6-22
paclitaxel	CHEBI:45863	41-51
Prior history of  Grade 2 neurotoxicity or any toxicity requiring discontinuation from taxane chemotherapy that is not resolved to  Grade 1	Eligibility	25
history	BFO:0000182	6-13
taxane	CHEBI:36064	87-93
Comorbid or unresolved toxicity that would preclude administration of weekly paclitaxel	Eligibility	26
paclitaxel	CHEBI:45863	77-87
Primary central nervous system malignancy or carcinomatous meningitis	Eligibility	27
central nervous system	UBERON:0001017	8-30
meningitis	HP:0001287,DOID:9471	59-69
Symptomatic brain metastasis	Eligibility	28
brain	UBERON:0000955	12-17
Inability to swallow oral medications or maintain a fast	Eligibility	29
History of hemorrhagic or thrombotic cerebrovascular event in past 12 months	Eligibility	30
history	BFO:0000182	0-7
