INTERVENTION 1:	Intervention	0
Reference Standard Positive (RS+)	Intervention	1
Reference Standard Positive indicates a breast cancer diagnosed in the contralateral (study) breast. Participants who received a diagnosis of ductal carcinoma in situ or any invasive breast cancer as a result of a biopsy or surgery that was performed within 365 days of the initial MRI scan were considered positive for cancer. Participants were considered positive only on the basis of positive tissue diagnosis.	Intervention	2
breast cancer	DOID:1612	40-53
breast cancer	DOID:1612	183-196
breast	UBERON:0000310	40-46
breast	UBERON:0000310	93-99
breast	UBERON:0000310	183-189
ductal carcinoma in situ	HP:0030075,DOID:0060074	142-166
result	BAO:0000179	202-208
surgery	OAE:0000067	224-231
cancer	DOID:162	47-53
cancer	DOID:162	190-196
cancer	DOID:162	320-326
tissue	UBERON:0000479	396-402
INTERVENTION 2:	Intervention	3
Reference Standard Negative (RS-)	Intervention	4
Women with no diagnosis of cancer during the year after their enrollment were considered negative. All cases for whom no tissue diagnosis of cancer was reported during the 365 days following the initial MRI were considered negative, regardless of whether any additional imaging had been performed.	Intervention	5
cancer	DOID:162	27-33
cancer	DOID:162	141-147
year	UO:0000036	45-49
tissue	UBERON:0000479	121-127
DISEASE CHARACTERISTICS:	Eligibility	0
disease	DOID:4,OGMS:0000031	0-7
Recently confirmed unilateral ductal carcinoma in situ or invasive cancer of the breast	Eligibility	1
unilateral	HP:0012833	19-29
ductal carcinoma in situ	HP:0030075,DOID:0060074	30-54
cancer	DOID:162	67-73
breast	UBERON:0000310	81-87
Confirmed by biopsy or fine needle aspiration (FNA) within the past 60 days	Eligibility	2
aspiration	HP:0002835	35-45
Negative or benign mammogram (BI-RADS assessment 1 or 2) and negative or benign clinical breast exam of the contralateral breast within the past 90 days	Eligibility	3
breast	UBERON:0000310	89-95
breast	UBERON:0000310	122-128
Prior biopsy of the contralateral breast (including FNA) is allowed provided it was performed at least 6 months prior to study entry	Eligibility	4
breast	UBERON:0000310	34-40
Prior magnetic resonance exam of the contralateral breast is allowed provided it was performed at least 1 year prior to study entry	Eligibility	5
breast	UBERON:0000310	51-57
year	UO:0000036	106-110
No remote history of breast cancer	Eligibility	6
history	BFO:0000182	10-17
breast cancer	DOID:1612	21-34
No new breast symptoms within the past 60 days for which further evaluation is recommended	Eligibility	7
breast	UBERON:0000310	7-13
Hormone receptor status:	Eligibility	8
hormone	CHEBI:24621	0-7
receptor	BAO:0000281	8-16
Not specified	Eligibility	9
PATIENT CHARACTERISTICS:	Eligibility	10
patient	HADO:0000008,OAE:0001817	0-7
Age	Eligibility	11
age	PATO:0000011	0-3
18 and over	Eligibility	12
Sex	Eligibility	13
Female	Eligibility	14
female	PATO:0000383	0-6
Menopausal status	Eligibility	15
Not specified	Eligibility	16
Performance status	Eligibility	17
Not specified	Eligibility	18
Life expectancy	Eligibility	19
Not specified	Eligibility	20
Hematopoietic	Eligibility	21
Not specified	Eligibility	22
Hepatic	Eligibility	23
Not specified	Eligibility	24
Renal	Eligibility	25
Not specified	Eligibility	26
Cardiovascular	Eligibility	27
