INTERVENTION 1:	Intervention	0
Pazopanib Plus Capecitabine	Intervention	1
pazopanib	CHEBI:71219	0-9
capecitabine	CHEBI:31348	15-27
A maximal tolerated dose (MTD) could not be established. The study was stopped after 8 patients.	Intervention	2
mtd	BAO:0001248	26-29
Inclusion Criteria:	Eligibility	0
Written informed consent for all study procedures according to local regulatory requirements prior to beginning specific protocol procedures.	Eligibility	1
Complete baseline documentation must be submitted via the web-based data collection system MedCODES to the GBG Forschungs GmbH.	Eligibility	2
Diagnosis of advanced or metastatic HER2-negative breast cancer. HER2-negative is defined as HercepTest IHC 0-2+ or FISH negative (ratio < 2.2).	Eligibility	3
breast cancer	DOID:1612	50-63
ratio	UO:0000190	131-136
At least one prior endocrine or one non-capecitabine-containing chemotherapy treatment for metastatic/advanced disease.	Eligibility	4
disease	DOID:4,OGMS:0000031	111-118
Documented progression of either a measurable, or a non-measurable lesion according to the RECIST criteria, or a new lesion.	Eligibility	5
Complete radiological and clinical tumor assessment within 4 weeks prior to registration performed as clinically indicated.	Eligibility	6
Age => 18 years.	Eligibility	7
age	PATO:0000011	0-3
Karnofsky Performance Status index => 60%.	Eligibility	8
Laboratory requirements: Absolute neutrophil count (ANC) => 1.5 x 109/L, Platelets => 100 x 109/L, Hemoglobin => 9 g/dL (=> 5.6 mmol/L), Prothrombin time (PT) or international normalised ratio (INR) =< 1.2x UNL (upper normal limit), Partial thromboplastin time (PTT) =< 1.2x UNL, Total bilirubin < 1.5x UNL, ASAT (SGOT) and ALAT (SGPT) =< 2.5x UNL (concomitant elevations in serum bilirubin and ASAT/ALAT above 1.0x UNL are not permitted), The calculated creatinine clearance should be => 50 mL/min), Urine Protein to Creatinine Ratio (UPC) < 1 (if UPC => 1, then 24-hour urine protein must be < 1 g).	Eligibility	9
x	LABO:0000148	64-65
x	LABO:0000148	90-91
x	LABO:0000148	205-206
x	LABO:0000148	273-274
x	LABO:0000148	301-302
x	LABO:0000148	342-343
x	LABO:0000148	414-415
hemoglobin	CHEBI:35143	99-109
prothrombin time	CMO:0000211	137-153
ratio	UO:0000190	187-192
ratio	UO:0000190	529-534
time	PATO:0000165	149-153
time	PATO:0000165	256-260
creatinine clearance	CMO:0000765	455-475
urine	UBERON:0001088	501-506
urine	UBERON:0001088	572-577
protein	CHEBI:36080,BAO:0000175	507-514
protein	CHEBI:36080,BAO:0000175	578-585
creatinine	CHEBI:16737	455-465
creatinine	CHEBI:16737	518-528
upc	CHEBI:165829	536-539
upc	CHEBI:165829	549-552
Normal cardiac function confirmed by ECG; corrected QT interval (QTc) < 480 msec using Bazett's formula.	Eligibility	10
function	BAO:0003117,BFO:0000034	15-23
qt interval	CMO:0000235	52-63
A female either of:Non-childbearing potential i.e., physiologically incapable of becoming pregnant because of history of hysterectomy, bilateral oophorectomy (ovariectomy), bilateral tubal ligation or postmenopausal status.	Eligibility	11
female	PATO:0000383	2-8
history	BFO:0000182	110-117
bilateral	HP:0012832	135-144
bilateral	HP:0012832	173-182
Childbearing potential with a negative serum pregnancy test within 2 weeks prior to registration, preferably as close to the first dose as possible, and agrees to use adequate contraception. Acceptable contraceptive methods, when used consistently and in accordance with both the product label and the instructions of the physician, are as follow: An intrauterine device with a documented failure rate of less than 1% per year, Vasectomised partner who is sterile prior to the female subject's entry and is the sole sexual partner for that female, Complete abstinence from sexual intercourse for 14 days before exposure to investigational product, through the dosing period, and for at least 21 days after the last dose of investigational product, Double-barrier contraception (condom with spermicidal jelly, foam suppository, or film; diaphragm with spermicide; or male condom and diaphragm with spermicide).	Eligibility	12
product	BAO:0003067	280-287
product	BAO:0003067	639-646
product	BAO:0003067	739-746
label	CHEBI:35209,label	288-293
rate	BAO:0080019	397-401
year	UO:0000036	422-426
female	PATO:0000383	477-483
female	PATO:0000383	540-546
diaphragm	UBERON:0001103	836-845
diaphragm	UBERON:0001103	882-891
male	CHEBI:30780,PATO:0000384	479-483
male	CHEBI:30780,PATO:0000384	542-546
male	CHEBI:30780,PATO:0000384	866-870
