INTERVENTION 1:	Intervention	0
Denosumab 60 mg Q6M	Intervention	1
[Not Specified]	Intervention	2
INTERVENTION 2:	Intervention	3
Placebo	Intervention	4
[Not Specified]	Intervention	5
Histologically or cytologically confirmed adenocarcinoma of the breast	Eligibility	0
adenocarcinoma	DOID:299	42-56
breast	UBERON:0000310	64-70
Subjects with early stage disease who are estrogen receptor positive and who have completed their treatment pathway (surgery, chemo-therapy, radiation, and/or hormone therapy) and are currently on or will initiate aromatase inhibitor therapy, and are expected to stay on aromatase inhibitor therapy for the duration of the 24-month study	Eligibility	1
disease	DOID:4,OGMS:0000031	26-33
estrogen	CHEBI:50114,BAO:0000760	42-50
receptor	BAO:0000281	51-59
surgery	OAE:0000067	117-124
hormone	CHEBI:24621	159-166
inhibitor	CHEBI:35222	224-233
inhibitor	CHEBI:35222	281-290
duration	PATO:0001309	307-315
All treatment pathway must be completed  4 weeks prior to study entry, and all acute toxic effect of any above therapy must be resolved to  Grade 1 by National Cancer Institution (NCI) Common Terminology Criteria for Adverse Events (CTCAE)	Eligibility	2
acute	HP:0011009,PATO:0000389	79-84
cancer	DOID:162	160-166
Female > 18 years of age	Eligibility	3
female	PATO:0000383	0-6
age	PATO:0000011	21-24
ECOG Performance status 0 and 1	Eligibility	4
Lumbar spine, total hip or femoral neck BMD equivalent to a t-score classification of -1.0 to -2.5	Eligibility	5
hip	UBERON:0001464	20-23
neck	GO:0044326,UBERON:0000974	35-39
Subject is willing and able to provide signed consent before any study-specific procedure	Eligibility	6
Other criteria also apply.	Eligibility	7
Outcome Measurement:	Results	0
Lumbar Spine Bone Mineral Density Percent Change From Baseline at Month 12	Results	1
bone mineral density	CMO:0001226	13-33
percent change	BAO:0001252	34-48
month	UO:0000035	66-71
Bone Mineral Density Assessed by Dual Energy X-Ray Absorptiometry.	Results	2
bone mineral density	CMO:0001226	0-20
Time frame: 12 months	Results	3
time	PATO:0000165	0-4
Results 1:	Results	4
Arm/Group Title: Denosumab 60 mg Q6M	Results	5
Arm/Group Description: [Not Specified]	Results	6
Overall Number of Participants Analyzed: 123	Results	7
Least Squares Mean (95% Confidence Interval)	Results	8
mean	BAO:0002173	14-18
Unit of Measure: Percent Change from Baseline  4.8        (4.3 to 5.4)	Results	9
percent change	BAO:0001252	17-31
Results 2:	Results	10
Arm/Group Title: Placebo	Results	11
Arm/Group Description: [Not Specified]	Results	12
Overall Number of Participants Analyzed: 122	Results	13
Least Squares Mean (95% Confidence Interval)	Results	14
mean	BAO:0002173	14-18
Unit of Measure: Percent Change from Baseline  -.7        (-1.3 to -.1)	Results	15
percent change	BAO:0001252	17-31
Adverse Events 1:	Adverse Events	0
Total: 11/120 (9.17%)	Adverse Events	1
Acute myocardial infarction 0/120 (0.00%)	Adverse Events	2
acute myocardial infarction	DOID:9408	0-27
Atrial fibrillation 1/120 (0.83%)	Adverse Events	3
atrial fibrillation	HP:0005110,DOID:0060224	0-19
Atrioventricular block second degree 0/120 (0.00%)	Adverse Events	4
atrioventricular block	HP:0001678,DOID:0050820	0-22
second	UO:0000010	23-29
Cardiac failure congestive 1/120 (0.83%)	Adverse Events	5
Myocardial infarction 0/120 (0.00%)	Adverse Events	6
myocardial infarction	HP:0001658,DOID:5844	0-21
Myocardial ischaemia 1/120 (0.83%)	Adverse Events	7
Goitre 1/120 (0.83%)	Adverse Events	8
Colitis ischaemic 0/120 (0.00%)	Adverse Events	9
colitis	HP:0002583,DOID:0060180	0-7
Diverticulum 0/120 (0.00%)	Adverse Events	10
Faecaloma 1/120 (0.83%)	Adverse Events	11
Adverse Events 2:	Adverse Events	12
Total: 19/129 (14.73%)	Adverse Events	13
Acute myocardial infarction 1/129 (0.78%)	Adverse Events	14
acute myocardial infarction	DOID:9408	0-27
Atrial fibrillation 0/129 (0.00%)	Adverse Events	15
atrial fibrillation	HP:0005110,DOID:0060224	0-19
Atrioventricular block second degree 1/129 (0.78%)	Adverse Events	16
atrioventricular block	HP:0001678,DOID:0050820	0-22
second	UO:0000010	23-29
Cardiac failure congestive 0/129 (0.00%)	Adverse Events	17
Myocardial infarction 1/129 (0.78%)	Adverse Events	18
myocardial infarction	HP:0001658,DOID:5844	0-21
Myocardial ischaemia 0/129 (0.00%)	Adverse Events	19
Goitre 0/129 (0.00%)	Adverse Events	20
Colitis ischaemic 1/129 (0.78%)	Adverse Events	21
colitis	HP:0002583,DOID:0060180	0-7
Diverticulum 1/129 (0.78%)	Adverse Events	22
Faecaloma 0/129 (0.00%)	Adverse Events	23
