INTERVENTION 1:	Intervention	0
Ixabepilone + Dasatinib	Intervention	1
ixabepilone	CHEBI:63605	0-11
Ixabepilone, for injection 15 mg supplied with diluent for ixabepilone, 8 mL. Dose Level 2;20 mg/m2,Dose Level 1;20 mg/m2,Dose Level 0 (Starting Dose);16 mg/m2,Dose Level - 1;12 mg/m2,Dose Level - 2;12 mg/m2.	Intervention	2
ixabepilone	CHEBI:63605	0-11
ixabepilone	CHEBI:63605	59-70
Dasatinib tablets will be administered continuously starting on Day 1, Cycle 1 once daily (QD).Dose Level 2;140 mg QD,Dose Level 1;100 mg QD,Dose Level 0 (Starting Dose);100 mg QD,Dose Level - 1;100 mg QD,Dose Level - 2;70 mg QD.	Intervention	3
day	UO:0000033	64-67
Dasatinib: Dasatinib tablets will be administered continuously starting on Day 1, Cycle 1 once daily (QD).Dose Level 2;140 mg QD,Dose Level 1;100 mg QD,Dose Level 0 (Starting Dose);100 mg QD,Dose Level - 1;100 mg QD,Dose Level - 2;70 mg QD.	Intervention	4
day	UO:0000033	75-78
Ixabepilone: Ixabepilone, for injection 15 mg supplied with diluent for ixabepilone, 8 mL.	Intervention	5
ixabepilone	CHEBI:63605	0-11
ixabepilone	CHEBI:63605	13-24
ixabepilone	CHEBI:63605	72-83
Dose Level 2;20 mg/m2,Dose Level 1;20 mg/m2,Dose Level 0 (Starting Dose);16 mg/m2,Dose Level - 1;12 mg/m2,Dose Level - 2;12 mg/m2.	Intervention	6
Inclusion Criteria:	Eligibility	0
A patient must meet each of the following criteria to be considered eligible for inclusion in this study:	Eligibility	1
patient	HADO:0000008,OAE:0001817	2-9
Patient has the ability to understand and the willingness to sign a written informed consent including form according to institutional guidelines.	Eligibility	2
patient	HADO:0000008,OAE:0001817	0-7
Patient has histologically-proven breast cancer.	Eligibility	3
patient	HADO:0000008,OAE:0001817	0-7
breast cancer	DOID:1612	34-47
Patient has locally recurrent or metastatic disease, measurable or non- measurable by RECIST criteria.	Eligibility	4
patient	HADO:0000008,OAE:0001817	0-7
recurrent	HP:0031796	20-29
disease	DOID:4,OGMS:0000031	44-51
Patient has HER2-negative disease or disease that is refractory to HER2- directed therapy.	Eligibility	5
patient	HADO:0000008,OAE:0001817	0-7
disease	DOID:4,OGMS:0000031	26-33
disease	DOID:4,OGMS:0000031	37-44
refractory	HP:0031375	53-63
Patient is female or male  18 years of age.	Eligibility	6
patient	HADO:0000008,OAE:0001817	0-7
female	PATO:0000383	11-17
male	CHEBI:30780,PATO:0000384	13-17
male	CHEBI:30780,PATO:0000384	21-25
age	PATO:0000011	39-42
Patient has(ECOG)performance status of  2.	Eligibility	7
patient	HADO:0000008,OAE:0001817	0-7
Patient must have received at least 1 but no more than 2 prior chemotherapy regimens for locally recurrent or metastatic disease. Patients may have received neoadjuvant and/or adjuvant chemotherapy. These prior regimens can not have included ixabepilone or dasatinib. A line of chemotherapy will be defined as one or more agents used continuously or discontinuously (i.e., allowing a break or chemo holiday) without the addition of a new agent. Hormonal therapy will not be considered a line of therapy.	Eligibility	8
patient	HADO:0000008,OAE:0001817	0-7
patient	HADO:0000008,OAE:0001817	130-137
recurrent	HP:0031796	97-106
disease	DOID:4,OGMS:0000031	121-128
adjuvant	CHEBI:60809	160-168
adjuvant	CHEBI:60809	176-184
ixabepilone	CHEBI:63605	242-253
Prior chemotherapy must have been completed at least 3 weeks prior to study treatment start (6 weeks for nitrosoureas and mitomycin), and the patient must have recovered from all associated toxicities (except for alopecia and neuropathy grade 1 according to CTCAE, v3.0 classification).	Eligibility	9
mitomycin	CHEBI:25357	122-131
patient	HADO:0000008,OAE:0001817	142-149
alopecia	HP:0001596,DOID:987	213-221
neuropathy	DOID:870	226-236
Radiation therapy, immunotherapy, biologic therapy, and hormonal/endocrine therapy must have been completed at least 2 weeks prior to study treatment start. Any major surgery must have been completed at least 4 weeks prior to study treatment start.	Eligibility	10
surgery	OAE:0000067	167-174
Patient has adequate organ, metabolic and bone marrow function as follows:	Eligibility	11
patient	HADO:0000008,OAE:0001817	0-7
organ	UBERON:0000062	21-26
bone marrow	UBERON:0002371	42-53
function	BAO:0003117,BFO:0000034	54-62
Total bilirubin  1.0 × institutional ULN	Eligibility	12
AST, ALT  2.5 × institutional ULN	Eligibility	13
Serum sodium, potassium, calcium, magnesium, and phosphate  institutional LLN. (Hypokalemia or hypomagnesemia must be corrected prior to dasatinib administration.)	Eligibility	14
calcium	CHEBI:22984,BAO:0000874	25-32
phosphate	CHEBI:43474	49-58
hypokalemia	HP:0002900,DOID:4500	80-91
hypomagnesemia	HP:0002917	95-109
Serum creatinine < 1.5 × institutional ULN	Eligibility	15
creatinine	CHEBI:16737	6-16
Hematologic function: - ANC  1500/mm3. -Platelet count  100,000/mm3. - Hemoglobin  10.0 g/dL	Eligibility	16
function	BAO:0003117,BFO:0000034	12-20
hemoglobin	CHEBI:35143	71-81
PT and PTT < 1.5 x institutional ULN	Eligibility	17
x	LABO:0000148	17-18
Ability to take oral medication (dasatinib must be swallowed whole).	Eligibility	18
Concomitant medications:	Eligibility	19
Patient agrees to discontinue St John's Wort at least 5 days prior to starting dasatinib therapy and while receiving dasatinib therapy.	Eligibility	20
patient	HADO:0000008,OAE:0001817	0-7
Patient agrees that IV bisphosphonates will be withheld for the first 8 weeks of dasatinib therapy due to risk of hypocalcemia.	Eligibility	21
patient	HADO:0000008,OAE:0001817	0-7
hypocalcemia	HP:0002901	114-126
The use of CYP3A4 inducers, inhibitors, and substrates; medications that prolong QT interval; antacids; H2 blockers and proton pump inhibitors; and medications that inhibit platelet function and anticoagulation should be avoided during dasatinib therapy. These are restricted therapies that are permitted with caution when medically indicated.	Eligibility	22
qt interval	CMO:0000235	81-92
proton	CHEBI:24636	120-126
function	BAO:0003117,BFO:0000034	182-190
Women of childbearing potential must have a negative serum or urine pregnancy test prior to the start of study treatment.	Eligibility	23
urine	UBERON:0001088	62-67
Patients of reproductive potential must agree to use and utilize an adequate method of contraception throughout treatment and for at least 4 weeks after study treatment is stopped.	Eligibility	24
Exclusion Criteria:	Eligibility	25
A patient who meets any of the following criteria will be considered not eligible for inclusion in this study:	Eligibility	26
patient	HADO:0000008,OAE:0001817	2-9
Patient has had prior treatment with ixabepilone, dasatinib, or both.	Eligibility	27
patient	HADO:0000008,OAE:0001817	0-7
ixabepilone	CHEBI:63605	37-48
