INTERVENTION 1:	Intervention	0
Part 1: Dose Escalation: Cohort 1	Intervention	1
MM-121 - 20 mg/kg loading dose followed by 12 mg/kg weekly IV Paclitaxel - 80mg/m2 weekly IV	Intervention	2
paclitaxel	CHEBI:45863	62-72
INTERVENTION 2:	Intervention	3
Part 1: Dose Escalation: Cohort 2	Intervention	4
MM-121 - 40 mg/kg loading dose followed by 20 mg/kg weekly IV	Intervention	5
Paclitaxel - 80mg/m2 weekly IV	Intervention	6
paclitaxel	CHEBI:45863	0-10
Inclusion Criteria:	Eligibility	0
Cytological or histological confirmation of locally advanced/metastatic or recurrent epithelial ovarian cancer, fallopian tube cancer, primary peritoneal cancer or endometrial cancer; OR, cytological or histological confirmation of locally advanced /metastatic Her2 non-overexpressing breast cancer	Eligibility	1
recurrent	HP:0031796	75-84
ovarian cancer	DOID:2394	96-110
fallopian tube cancer	DOID:1964	112-133
cancer	DOID:162	104-110
cancer	DOID:162	127-133
cancer	DOID:162	154-160
cancer	DOID:162	176-182
cancer	DOID:162	292-298
endometrial cancer	DOID:1380	164-182
breast cancer	DOID:1612	285-298
Eighteen years of age or above	Eligibility	2
age	PATO:0000011	18-21
Candidates for chemotherapy	Eligibility	3
Able to understand and sign an informed consent (or have a legal representative who is able to do so)	Eligibility	4
Measurable disease according to RECIST v1.1	Eligibility	5
disease	DOID:4,OGMS:0000031	11-18
ECOG Performance Score (PS) of  2	Eligibility	6
Willing to abstain from sexual intercourse or to use an effective form of contraception during the study and for 90 days following the last dose of MM-121	Eligibility	7
Exclusion Criteria:	Eligibility	8
Prior radiation therapy to >25% of bone marrow-bearing areas	Eligibility	9
Evidence of any other active malignancy	Eligibility	10
active	PATO:0002354	22-28
Active infection or fever> 38.5°C during screening visits or on the first scheduled day of dosing	Eligibility	11
active	PATO:0002354	0-6
fever	HP:0001945	20-25
day	UO:0000033	84-87
Symptomatic CNS disease	Eligibility	12
disease	DOID:4,OGMS:0000031	16-23
Known hypersensitivity to any of the components of MM-121 or who have had hypersensitivity reactions to fully human monoclonal antibodies	Eligibility	13
hypersensitivity	GO:0002524,DOID:1205	6-22
hypersensitivity	GO:0002524,DOID:1205	74-90
monoclonal	BAO:0000503	116-126
Received treatment, within 30 days prior to the first scheduled day of dosing, with any investigational agents that have not received regulatory approval for any indication or disease state	Eligibility	14
day	UO:0000033	30-33
day	UO:0000033	64-67
disease	DOID:4,OGMS:0000031	176-183
