INTERVENTION 1:	Intervention	0
Tamoxifen	Intervention	1
tamoxifen	CHEBI:41774	0-9
Tamoxifen 20mg by mouth daily	Intervention	2
tamoxifen	CHEBI:41774	0-9
mouth	UBERON:0000165	18-23
Tamoxifen: Tamoxifen 20mg by mouth daily	Intervention	3
tamoxifen	CHEBI:41774	0-9
tamoxifen	CHEBI:41774	11-20
mouth	UBERON:0000165	29-34
Inclusion Criteria:	Eligibility	0
Patient evaluated and treated at INCAN	Eligibility	1
patient	HADO:0000008,OAE:0001817	0-7
Patients must provide informed consent	Eligibility	2
Patient must be  18 years of age.	Eligibility	3
patient	HADO:0000008,OAE:0001817	0-7
age	PATO:0000011	29-32
Life expectancy  6 months	Eligibility	4
Clinical locally advance breast cancer (Stage IIB or III)	Eligibility	5
breast cancer	DOID:1612	25-38
Pathologically confirmed diagnosis of estrogen receptor (ER)-positive or progesterone receptor (PR)-positive breast cancer with ER or PR Allred Score > 4	Eligibility	6
estrogen	CHEBI:50114,BAO:0000760	38-46
receptor	BAO:0000281	47-55
receptor	BAO:0000281	86-94
progesterone	CHEBI:17026	73-85
breast cancer	DOID:1612	109-122
Patient must have an ECOG Performance Status of 0-2	Eligibility	7
patient	HADO:0000008,OAE:0001817	0-7
Patients must be able to swallow and retain oral medication	Eligibility	8
Exclusion Criteria:	Eligibility	9
Patient must not have received any prior chemotherapy, radiation therapy, or biologic therapy for invasive breast cancer within the past five years	Eligibility	10
patient	HADO:0000008,OAE:0001817	0-7
breast cancer	DOID:1612	107-120
Patient must not be pregnant or nursing	Eligibility	11
patient	HADO:0000008,OAE:0001817	0-7
Patient must not have had any prior malignancy except for adequately treated basal cell (or squamous cell) skin cancer, in situ cervical cancer or other cancer for which the patient has been disease-free for five years.	Eligibility	12
patient	HADO:0000008,OAE:0001817	0-7
patient	HADO:0000008,OAE:0001817	174-181
skin cancer	DOID:4159	107-118
cervical cancer	DOID:4362	128-143
cancer	DOID:162	112-118
cancer	DOID:162	137-143
cancer	DOID:162	153-159
Women of childbearing age unable or unwilling to use contraception	Eligibility	13
age	PATO:0000011	22-25
Outcome Measurement:	Results	0
Number of Participants Who Were Successfully Accrued in the Study, as a Measure of Feasibility	Results	1
Feasibility is defined as the ability to recruit the stated number of patients and fifty percent of participants completing the trial. Completing the trial is defined as reaching surgery if they are a responder to tamoxifen or obtaining the six week biopsy specimen if they are a non-responder.	Results	2
percent	UO:0000187	89-96
surgery	OAE:0000067	179-186
tamoxifen	CHEBI:41774	214-223
week	UO:0000034	245-249
Time frame: 4-6 months	Results	3
time	PATO:0000165	0-4
Results 1:	Results	4
Arm/Group Title: Tamoxifen	Results	5
tamoxifen	CHEBI:41774	17-26
Arm/Group Description: Tamoxifen 20mg by mouth daily	Results	6
tamoxifen	CHEBI:41774	23-32
mouth	UBERON:0000165	41-46
Tamoxifen: Tamoxifen 20mg by mouth daily	Results	7
tamoxifen	CHEBI:41774	0-9
tamoxifen	CHEBI:41774	11-20
mouth	UBERON:0000165	29-34
Overall Number of Participants Analyzed: 50	Results	8
Measure Type: Number	Results	9
Unit of Measure: participants  35	Results	10
Adverse Events 1:	Adverse Events	0
Total: 0/35 (0.00%)	Adverse Events	1
