INTERVENTION 1:	Intervention	0
Bevacizumab + Trastuzumab	Intervention	1
Neoadjuvant treatment (Cycles 1-8, 3-week cycle): Participants received 15 mg/kg IV bevacizumab q3w for 8 cycles, 4 cycles of 500 mg/m^2 IV 5-fluorouracil, 100 mg/m^2 IV epirubicin, and 500 mg/m^2 IV cyclophosphamide, q3w, followed by 4 cycles of 100 mg/m^2 IV docetaxel q3w plus trastuzumab (loading dose of 8 mg/kg and then 6 mg/kg q3w). Participants underwent surgery (mastectomy) after neoadjuvant treatment, maintaining trastuzumab (6 mg/kg). Adjuvant treatment: Participants received radiotherapy 2-4 weeks after surgery and lasted for 4-6 weeks, 6 mg/kg IV trastuzumab q3w and 15 mg/kg IV bevacizumab q3w administered along with/after the radiotherapy (administered up to a cumulative [neoadjuvant + adjuvant] total of 18 injections each. Hormonal therapy (at investigator discretion) after the end of radiotherapy was administered for 5 years, if participant was hormone receptor positive.	Intervention	2
5-fluorouracil	CHEBI:46345	140-154
cyclophosphamide	CHEBI:4026	200-216
surgery	OAE:0000067	363-370
surgery	OAE:0000067	519-526
adjuvant	CHEBI:60809	3-11
adjuvant	CHEBI:60809	393-401
adjuvant	CHEBI:60809	448-456
adjuvant	CHEBI:60809	696-704
adjuvant	CHEBI:60809	707-715
radiotherapy	OAE:0000235	490-502
radiotherapy	OAE:0000235	646-658
radiotherapy	OAE:0000235	809-821
hormone	CHEBI:24621	871-878
receptor	BAO:0000281	879-887
Inclusion Criteria:	Eligibility	0
adult females, >=18 years of age;	Eligibility	1
adult	EFO:0001272	0-5
age	PATO:0000011	29-32
inflammatory breast cancer;	Eligibility	2
breast cancer	DOID:1612	13-26
HER2-positive tumors;	Eligibility	3
performance status 0-2.	Eligibility	4
Exclusion Criteria:	Eligibility	5
metastases;	Eligibility	6
previous treatment with chemotherapy, radiation therapy or hormone therapy for a breast tumor;	Eligibility	7
hormone	CHEBI:24621	59-66
breast	UBERON:0000310	81-87
clinically significant cardiovascular disease, or history of thrombotic disorders.	Eligibility	8
disease	DOID:4,OGMS:0000031	38-45
