INTERVENTION 1:	Intervention	0
Arm C1 (Baseline CTCs >= 5, Day 22 CTCs >= 5, High Risk)	Intervention	1
day	UO:0000033	28-31
Patients had increased CTCs at baseline (defined as five or more CTCs per 7.5 mL WB) and >= 5 CTCs at first follow-up (Day 22). Patients would be randomized to maintain current therapy.	Intervention	2
day	UO:0000033	119-122
INTERVENTION 2:	Intervention	3
Arm C2 (Baseline CTCs >= 5, Day 22 CTCs >= 5, High Risk)	Intervention	4
day	UO:0000033	28-31
Patients had increased CTCs at baseline (defined as five or more CTCs per 7.5mL WB) and >= 5CTCs at first follow-up (Day22). Patients would be randomized to change therapy to a different drug or combination of drugs.	Intervention	5
drug	CHEBI:23888	187-191
drug	CHEBI:23888	210-214
DISEASE CHARACTERISTICS:	Eligibility	0
disease	DOID:4,OGMS:0000031	0-7
Histologically confirmed breast cancer	Eligibility	1
breast cancer	DOID:1612	25-38
Clinical evidence of metastatic disease (stage IV disease)	Eligibility	2
disease	DOID:4,OGMS:0000031	32-39
disease	DOID:4,OGMS:0000031	50-57
Newly metastatic disease OR progressive metastatic disease while on hormonal therapy	Eligibility	3
disease	DOID:4,OGMS:0000031	17-24
disease	DOID:4,OGMS:0000031	51-58
progressive	HP:0003676	28-39
Meets 1 of the following criteria:	Eligibility	4
Measurable disease	Eligibility	5
disease	DOID:4,OGMS:0000031	11-18
Bone-only disease* NOTE: *Patients with nonmeasurable disease that does not include bone are not eligible	Eligibility	6
disease	DOID:4,OGMS:0000031	10-17
disease	DOID:4,OGMS:0000031	54-61
HER-2 status determined by immunohistochemistry (IHC) or fluorescent in situ hybridization (FISH) assay	Eligibility	7
immunohistochemistry	BAO:0000415	27-47
HER-2 positivity is defined as IHC 3+ or FISH+	Eligibility	8
If IHC is indeterminate (2+), FISH must be performed to classify disease	Eligibility	9
disease	DOID:4,OGMS:0000031	65-72
Planning to undergo first-line chemotherapy for metastatic disease	Eligibility	10
disease	DOID:4,OGMS:0000031	59-66
Patients with brain metastases must have stable disease for > 90 days after completion of prior radiotherapy to the brain	Eligibility	11
brain	UBERON:0000955	14-19
brain	UBERON:0000955	116-121
stable	HP:0031915	41-47
disease	DOID:4,OGMS:0000031	48-55
radiotherapy	OAE:0000235	96-108
No leptomeningeal disease	Eligibility	12
disease	DOID:4,OGMS:0000031	18-25
Hormone receptor status not specified	Eligibility	13
hormone	CHEBI:24621	0-7
receptor	BAO:0000281	8-16
PATIENT CHARACTERISTICS:	Eligibility	14
patient	HADO:0000008,OAE:0001817	0-7
Female	Eligibility	15
female	PATO:0000383	0-6
Menopausal status not specified	Eligibility	16
Zubrod performance status 0-2	Eligibility	17
Not pregnant or nursing	Eligibility	18
Negative pregnancy test	Eligibility	19
No other malignancy within the past 5 years except adequately treated basal cell or squamous cell skin cancer or stage I or II cancer currently in complete remission	Eligibility	20
skin cancer	DOID:4159	98-109
cancer	DOID:162	103-109
cancer	DOID:162	127-133
PRIOR CONCURRENT THERAPY:	Eligibility	21
