INTERVENTION 1:	Intervention	0
Trastuzumab, Docetaxel, Vinorelbine and Filgrastim	Intervention	1
vinorelbine	CHEBI:480999	24-35
Trastuzumab, docetaxel, vinorelbine and filgrastim	Intervention	2
vinorelbine	CHEBI:480999	24-35
docetaxel : 60 mg/m^2 on Day 1 of 21-day cycles	Intervention	3
day	UO:0000033	25-28
day	UO:0000033	37-40
vinorelbine : 27.5 mg/m^2 on Days 8 and 15	Intervention	4
vinorelbine	CHEBI:480999	0-11
filgrastim : 5 microg/kg/day on Days 2 to 21	Intervention	5
trastuzumab : 4 mg/kg by IV over a 90-minute period on Day 1 of the first cycle, then weekly 2 mg/kg by IV over a 30-minute period	Intervention	6
day	UO:0000033	55-58
DISEASE CHARACTERISTICS:	Eligibility	0
disease	DOID:4,OGMS:0000031	0-7
Histologically confirmed stage IV breast cancer	Eligibility	1
breast cancer	DOID:1612	34-47
Metastasis to the ipsilateral supraclavicular lymph nodes allowed	Eligibility	2
lymph	UBERON:0002391	46-51
HER2-positive by fluorescence in situ hybridization (FISH) or immunohistochemistry 3+ staining confirmed in the adjuvant or metastatic setting	Eligibility	3
immunohistochemistry	BAO:0000415	62-82
adjuvant	CHEBI:60809	112-120
No effusions or ascites as only sites of disease	Eligibility	4
ascites	HP:0001541	16-23
disease	DOID:4,OGMS:0000031	41-48
No primary or metastatic brain or central nervous system tumor	Eligibility	5
brain	UBERON:0000955	25-30
central nervous system	UBERON:0001017	34-56
Hormone receptor status:	Eligibility	6
hormone	CHEBI:24621	0-7
receptor	BAO:0000281	8-16
Not specified	Eligibility	7
PATIENT CHARACTERISTICS:	Eligibility	8
patient	HADO:0000008,OAE:0001817	0-7
Age:	Eligibility	9
age	PATO:0000011	0-3
18 and over	Eligibility	10
Sex:	Eligibility	11
Female	Eligibility	12
female	PATO:0000383	0-6
Menopausal status:	Eligibility	13
Not specified	Eligibility	14
Performance status:	Eligibility	15
Zubrod 0-2	Eligibility	16
Life expectancy:	Eligibility	17
Not specified	Eligibility	18
Hematopoietic:	Eligibility	19
Absolute neutrophil count at least 1,500/mm^3	Eligibility	20
Platelet count at least 100,000/mm^3	Eligibility	21
platelet count	CMO:0000029	0-14
Hepatic:	Eligibility	22
Bilirubin normal	Eligibility	23
aspartate aminotransferase or Alanine aminotranferease no greater than 1.5 times upper limit of normal (ULN)	Eligibility	24
aspartate	CHEBI:29995	0-9
alanine	CHEBI:16449	30-37
Alkaline phosphatase no greater than 2.5 times ULN	Eligibility	25
phosphatase	GO:0016791,BAO:0000295	9-20
Renal:	Eligibility	26
Not specified	Eligibility	27
Cardiovascular:	Eligibility	28
left ventricular ejection fraction normal by multigated radionuclide angiography or echocardiogram (patients who have received prior anthracycline therapy)	Eligibility	29
left	HP:0012835	0-4
ejection fraction	CMO:0000180	17-34
anthracycline	CHEBI:48120	133-146
No clinical evidence or history of cardiomyopathy	Eligibility	30
history	BFO:0000182	24-31
cardiomyopathy	HP:0001638,DOID:0050700	35-49
Other:	Eligibility	31
No pre-existing grade 2 or greater motor or sensory peripheral neuropathy except abnormalities due to cancer	Eligibility	32
sensory peripheral neuropathy	DOID:2491	44-73
cancer	DOID:162	102-108
No prior severe hypersensitivity reaction to docetaxel or other drugs formulated with Polysorbate 80	Eligibility	33
severe	HP:0012828	9-15
hypersensitivity	GO:0002524,DOID:1205	16-32
polysorbate 80	CHEBI:53426	86-100
No other malignancy within the past 5 years except adequately treated basal cell or squamous cell skin cancer, carcinoma in situ of the cervix, or other adequately treated stage I or II cancer currently in complete remission	Eligibility	34
skin cancer	DOID:4159	98-109
carcinoma	HP:0030731,DOID:305	111-120
cancer	DOID:162	103-109
cancer	DOID:162	186-192
No known sensitivity to E. coli-derived proteins	Eligibility	35
Not pregnant or nursing	Eligibility	36
Negative pregnancy test	Eligibility	37
Fertile patients must use effective contraception	Eligibility	38
PRIOR CONCURRENT THERAPY:	Eligibility	39
Biologic therapy:	Eligibility	40
Not specified	Eligibility	41
Chemotherapy:	Eligibility	42
At least 6 months since prior chemotherapy	Eligibility	43
Prior anthracycline as adjuvant therapy allowed	Eligibility	44
anthracycline	CHEBI:48120	6-19
adjuvant	CHEBI:60809	23-31
No prior cumulative dose of doxorubicin more than 360 mg/m^2	Eligibility	45
doxorubicin	CHEBI:28748,BAO:0000639	28-39
No prior cumulative dose of epirubicin more than 720 mg/m^2	Eligibility	46
No more than 1 prior adjuvant or neoadjuvant chemotherapy regimen for primary disease	Eligibility	47
adjuvant	CHEBI:60809	21-29
adjuvant	CHEBI:60809	36-44
disease	DOID:4,OGMS:0000031	78-85
No prior docetaxel	Eligibility	48
No prior vinorelbine	Eligibility	49
vinorelbine	CHEBI:480999	9-20
Prior paclitaxel allowed	Eligibility	50
paclitaxel	CHEBI:45863	6-16
Endocrine therapy:	Eligibility	51
Prior hormonal therapy as adjuvant therapy or for metastatic breast cancer allowed	Eligibility	52
adjuvant	CHEBI:60809	26-34
breast cancer	DOID:1612	61-74
No concurrent hormonal therapy	Eligibility	53
Radiotherapy:	Eligibility	54
radiotherapy	OAE:0000235	0-12
At least 3 weeks since prior radiotherapy	Eligibility	55
radiotherapy	OAE:0000235	29-41
Surgery:	Eligibility	56
surgery	OAE:0000067	0-7
At least 2 weeks since prior surgery and recovered	Eligibility	57
surgery	OAE:0000067	29-36
Outcome Measurement:	Results	0
Survival at 1 Year	Results	1
year	UO:0000036	14-18
[Not Specified]	Results	2
Time frame: 1 year	Results	3
time	PATO:0000165	0-4
year	UO:0000036	14-18
Results 1:	Results	4
Arm/Group Title: Trastuzumab, Docetaxel, Vinorelbine and Filgrastim	Results	5
vinorelbine	CHEBI:480999	41-52
Arm/Group Description: Trastuzumab, docetaxel, vinorelbine and filgrastim	Results	6
vinorelbine	CHEBI:480999	47-58
docetaxel : 60 mg/m^2 on Day 1 of 21-day cycles	Results	7
day	UO:0000033	25-28
day	UO:0000033	37-40
vinorelbine : 27.5 mg/m^2 on Days 8 and 15	Results	8
vinorelbine	CHEBI:480999	0-11
filgrastim : 5 microg/kg/day on Days 2 to 21	Results	9
trastuzumab : 4 mg/kg by IV over a 90-minute period on Day 1 of the first cycle, then weekly 2 mg/kg by IV over a 30-minute period	Results	10
day	UO:0000033	55-58
Overall Number of Participants Analyzed: 74	Results	11
Measure Type: Number	Results	12
Unit of Measure: percentage of patients  93        (84 to 97)	Results	13
Adverse Events 1:	Adverse Events	0
Total: 0/73 (0.00%)	Adverse Events	1
