INTERVENTION 1:	Intervention	0
Fulvestrant + Bevacizumab	Intervention	1
fulvestrant	CHEBI:31638	0-11
Patients receive Fulvestrant 250 mg intramuscularly every 28 days and Bevacizumab 10mg/kg intravenously with a rate-regulating device on days 1 and 15. Loading dose of fulvestrant for the first cycle will consist of an extra 250 mg on day 1 (for total of 500 mg Cycle 1, Day 1). The initial bevacizumab dose will be delivered over 90 minutes. If the first infusion is tolerated without infusion-associated adverse events (fever and/or chills), the second infusion may be delivered over 60 minutes. If the 60-minute infusion is well-tolerated, all subsequent infusions may be delivered over 30 minutes.Courses repeat every 4 weeks in the absence of disease progression or unacceptable toxicity.	Intervention	2
fulvestrant	CHEBI:31638	17-28
fulvestrant	CHEBI:31638	168-179
day	UO:0000033	61-64
day	UO:0000033	137-140
day	UO:0000033	235-238
day	UO:0000033	271-274
fever	HP:0001945	422-427
chills	HP:0025143	435-441
second	UO:0000010	448-454
disease	DOID:4,OGMS:0000031	648-655
DISEASE CHARACTERISTICS:	Eligibility	0
disease	DOID:4,OGMS:0000031	0-7
Histologically or cytologically confirmed breast cancer	Eligibility	1
breast cancer	DOID:1612	42-55
Metastatic disease	Eligibility	2
disease	DOID:4,OGMS:0000031	11-18
Must have received an aromatase inhibitor (e.g., letrozole, anastrozole, or exemestane) in an adjuvant or metastatic setting	Eligibility	3
inhibitor	CHEBI:35222	32-41
letrozole	CHEBI:6413	49-58
anastrozole	CHEBI:2704	60-71
exemestane	CHEBI:4953	76-86
adjuvant	CHEBI:60809	94-102
If tumor is HER2 positive (3+ by immunohistochemistry or amplified by fluorescent in situ hybridization) the patient must have received  1 prior trastuzumab (Herceptin®)-containing regimen unless there is a contraindication to trastuzumab	Eligibility	4
immunohistochemistry	BAO:0000415	33-53
patient	HADO:0000008,OAE:0001817	109-116
contraindication	OAE:0000055	207-223
Measurable or nonmeasurable disease, including any of the following :	Eligibility	5
disease	DOID:4,OGMS:0000031	28-35
Bone metastasis	Eligibility	6
Pleural/pericardial effusion	Eligibility	7
Ascites	Eligibility	8
ascites	HP:0001541	0-7
Inflammatory skin changes	Eligibility	9
No microscopic residual disease only	Eligibility	10
disease	DOID:4,OGMS:0000031	24-31
Enrolled on or refused enrollment on clinical trial NCCTG-N0392	Eligibility	11
No evidence of active brain metastasis including leptomeningeal involvement	Eligibility	12
active	PATO:0002354	15-21
brain	UBERON:0000955	22-27
CNS metastasis controlled (i.e., at least 2 months of no symptoms or evidence of progression) by prior surgery and/or raditherapy are allowed	Eligibility	13
surgery	OAE:0000067	103-110
Hormone receptor status:	Eligibility	14
hormone	CHEBI:24621	0-7
receptor	BAO:0000281	8-16
Estrogen and/or progesterone receptor-positive tumor	Eligibility	15
estrogen	CHEBI:50114,BAO:0000760	0-8
progesterone	CHEBI:17026	16-28
PATIENT CHARACTERISTICS:	Eligibility	16
patient	HADO:0000008,OAE:0001817	0-7
Male or female	Eligibility	17
male	CHEBI:30780,PATO:0000384	0-4
