INTERVENTION 1:	Intervention	0
Herceptin IV + Chemotherapy	Intervention	1
Participants received eight cycles of Herceptin IV plus chemotherapy prior to surgery and ten cycles of Herceptin IV after surgery. Chemotherapy consisted of docetaxel 75 mg/m^2 every 21 days for four cycles followed by FEC every 21 days for four cycles. Herceptin was administered as 8 mg/kg on Day 1 and then as 6 mg/kg on Day 22 and every 21 days thereafter. The first eight cycles prior to surgery comprised the Neoadjuvant Treatment Period, and the ten cycles of Herceptin IV after surgery comprised the Adjuvant Treatment Period. Thereafter, participants entered the TFFU Period. Participants who were withdrawn from the Neoadjuvant Treatment Period for any reason, or who experienced disease recurrence during either the Adjuvant Treatment Period or TFFU Period, could be entered into the SFU Period.	Intervention	2
surgery	OAE:0000067	78-85
surgery	OAE:0000067	123-130
surgery	OAE:0000067	394-401
surgery	OAE:0000067	487-494
day	UO:0000033	187-190
day	UO:0000033	233-236
day	UO:0000033	296-299
day	UO:0000033	325-328
day	UO:0000033	345-348
adjuvant	CHEBI:60809	419-427
adjuvant	CHEBI:60809	509-517
adjuvant	CHEBI:60809	630-638
adjuvant	CHEBI:60809	728-736
disease	DOID:4,OGMS:0000031	691-698
INTERVENTION 2:	Intervention	3
Herceptin SC + Chemotherapy	Intervention	4
Participants received eight cycles of Herceptin SC plus chemotherapy prior to surgery and ten cycles of Herceptin SC after surgery. Chemotherapy consisted of docetaxel 75 mg/m^2 every 21 days for four cycles followed by FEC every 21 days for four cycles. Herceptin was administered as a 600-mg fixed dose given every 21 days. The first eight cycles prior to surgery comprised the Neoadjuvant Treatment Period, and the ten cycles of Herceptin IV after surgery comprised the Adjuvant Treatment Period. Thereafter, participants entered the TFFU Period. Participants who were withdrawn from the Neoadjuvant Treatment Period for any reason, or who experienced disease recurrence during either the Adjuvant Treatment Period or TFFU Period, could be entered into the SFU Period.	Intervention	5
surgery	OAE:0000067	78-85
surgery	OAE:0000067	123-130
surgery	OAE:0000067	358-365
surgery	OAE:0000067	451-458
adjuvant	CHEBI:60809	383-391
adjuvant	CHEBI:60809	473-481
adjuvant	CHEBI:60809	594-602
adjuvant	CHEBI:60809	692-700
disease	DOID:4,OGMS:0000031	655-662
Inclusion Criteria:	Eligibility	0
Adult women greater than or equal to (  ) 18 years of age	Eligibility	1
adult	EFO:0001272	0-5
