INTERVENTION 1:	Intervention	0
Arm 1 (Fresolimumab 1 mg/kg)	Intervention	1
Fresolimumab is administered intravenously (i.v.) at a dose of 1 mg/kg on day 1 of weeks 0, 3, 6, 9 & 12 and radiation administered at 7.5 Gy/fraction in 3 fractions during weeks 1 (to lesion 1) and 7 (to lesion 2).	Intervention	2
day	UO:0000033	74-77
Fresolimumab	Intervention	3
Radiation Therapy	Intervention	4
INTERVENTION 2:	Intervention	5
Arm 2 (Fresolimumab 10 mg/kg)	Intervention	6
Fresolimumab is administered intravenously (i.v.) at a dose of 10 mg/kg on day 1 of weeks 0, 3, 6, 9 & 12 and radiation administered at 7.5 Gy/fraction in 3 fractions during weeks 1 (to lesion 1) and 7 (to lesion 2).	Intervention	7
day	UO:0000033	75-78
Fresolimumab	Intervention	8
Radiation Therapy	Intervention	9
Inclusion Criteria:	Eligibility	0
Biopsy-proven breast cancer, metastatic (persistent or recurrent).	Eligibility	1
breast cancer	DOID:1612	14-27
recurrent	HP:0031796	55-64
Failed 1 line of therapy (endocrine or chemotherapy) for metastatic disease.	Eligibility	2
disease	DOID:4,OGMS:0000031	68-75
Min. 3 distinct metastatic sites, at least one measurable lesion which is at least 1 cm or larger in largest diameter.	Eligibility	3
diameter	PATO:0001334	109-117
Must be 4 weeks since all of the following treatments (recovered from toxicity of prior treatment to Grade 1, excluding alopecia):	Eligibility	4
alopecia	HP:0001596,DOID:987	120-128
major surgery;	Eligibility	5
surgery	OAE:0000067	6-13
radiotherapy;	Eligibility	6
radiotherapy	OAE:0000235	0-12
chemotherapy (  6 weeks since therapy if a nitrosourea, mitomycin, or monoclonal antibodies such as bevacizumab);	Eligibility	7
mitomycin	CHEBI:25357	56-65
monoclonal	BAO:0000503	70-80
immunotherapy;	Eligibility	8
biotherapy/targeted therapies.	Eligibility	9
>18 years of age.	Eligibility	10
age	PATO:0000011	13-16
Life expectancy >6 months.	Eligibility	11
Eastern Cooperative Oncology Group (ECOG) status 0 or 1.	Eligibility	12
group	CHEBI:24433	29-34
Adequate organ function including:	Eligibility	13
organ	UBERON:0000062	9-14
function	BAO:0003117,BFO:0000034	15-23
Hemoglobin 10.0g/dL, absolute neutrophil count (ANC) 1,500/mm3, and platelets 100,000/mm3.	Eligibility	14
hemoglobin	CHEBI:35143	0-10
Hepatic: Serum total bilirubin 1.5x upper limit of normal (ULN) (Patients with Gilbert's Disease may be included if total bilirubin is 3.0mg/dL), alanine aminotransferase (ALT), and aspartate aminotransferase (AST) 2.5xULN. If patient has known liver metastases, ALT and/or AST 5xULN are allowed.	Eligibility	15
disease	DOID:4,OGMS:0000031	89-96
alanine	CHEBI:16449	146-153
aspartate	CHEBI:29995	182-191
patient	HADO:0000008,OAE:0001817	65-72
patient	HADO:0000008,OAE:0001817	227-234
liver	UBERON:0002107	245-250
Renal: creatinine clearance 60mL/min.	Eligibility	16
creatinine clearance	CMO:0000765	7-27
Prothrombin (PT) and partial thromboplastin times (PTT) <ULN.	Eligibility	17
prothrombin	CHEBI:8583	0-11
Negative for hepatitis viruses B and C unless consistent with prior vaccination or prior infection with full recovery.	Eligibility	18
hepatitis	HP:0012115,DOID:2237	13-22
vaccination	VO:0000002	68-79
Patients of childbearing potential must agree to use effective contraception while on study, and for 3 months after last treatment.	Eligibility	19
Understand and sign written informed consent document. No consent by durable power of attorney.	Eligibility	20
document	IAO:0000310	45-53
Exclusion Criteria:	Eligibility	21
Second malignancy - unless following curative intent therapy, has been disease free for 2 years with probability of recurrence <5%. Curatively treated early-stage squamous cell carcinoma of the skin, basal cell carcinoma of the skin, or cervical intraepithelial neoplasia (CIN) are allowed.	Eligibility	22
second	UO:0000010	0-6
disease	DOID:4,OGMS:0000031	71-78
squamous cell carcinoma of the skin	HP:0006739	163-198
basal cell carcinoma	HP:0002671,DOID:2513	200-220
cervical intraepithelial neoplasia	HP:0032242	237-271
Concurrent cancer therapy.	Eligibility	23
cancer	DOID:162	11-17
Uncontrolled central nervous system (CNS) metastases, meningeal carcinomatosis, malignant seizures, or disease that causes or threatens neurologic compromise (e.g. unstable vertebral metastases).	Eligibility	24
central nervous system	UBERON:0001017	13-35
disease	DOID:4,OGMS:0000031	103-110
History of ascites or pleural effusions, unless successfully treated.	Eligibility	25
history	BFO:0000182	0-7
ascites	HP:0001541	11-18
Organ transplant, including allogeneic bone marrow transplant.	Eligibility	26
organ	UBERON:0000062	0-5
bone marrow	UBERON:0002371	39-50
Immunosuppressive therapy including:	Eligibility	27
Systemic corticosteroid therapy, including replacement therapy for hypoadrenalism. Inhaled or topical corticosteroids are allowed (if therapy is <5 days and is limited to systemic steroids as antiemetics);	Eligibility	28
corticosteroid	CHEBI:50858	9-23
corticosteroid	CHEBI:50858	102-116
Cyclosporine A, tacrolimus, or sirolimus.	Eligibility	29
sirolimus	CHEBI:9168	31-40
Investigational agents within 4 weeks prior to study enrollment (  6 weeks if treatment was long-acting agent such as monoclonal antibody).	Eligibility	30
monoclonal	BAO:0000503	118-128
antibody	GO:0042571,BAO:0000502	129-137
Significant or uncontrolled medical illness, e.g. congestive heart failure (CHF), myocardial infarction, symptomatic coronary artery disease, significant ventricular arrhythmias within the last 6 months, or significant pulmonary dysfunction. Patients with remote history of asthma or active mild asthma may participate.	Eligibility	31
congestive heart failure	HP:0001635,DOID:6000	50-74
myocardial infarction	HP:0001658,DOID:5844	82-103
coronary artery disease	DOID:3393	117-140
history	BFO:0000182	263-270
asthma	HP:0002099,DOID:2841	274-280
asthma	HP:0002099,DOID:2841	296-302
active	PATO:0002354	284-290
mild	HP:0012825	291-295
Active infection, including unexplained fever (>38.5°C).	Eligibility	32
active	PATO:0002354	0-6
fever	HP:0001945	40-45
