INTERVENTION 1:	Intervention	0
Phase Ib: Eribulin in Combination With PLX3397	Intervention	1
eribulin	CHEBI:63587	10-18
Phase Ib:	Intervention	2
21 day treatment cycle: PLX3397 100-200 mg gelcaps, by mouth daily & Eribulin 1.4 mg/m2 intravenously, day 1 and 8	Intervention	3
day	UO:0000033	3-6
day	UO:0000033	103-106
mouth	UBERON:0000165	55-60
eribulin	CHEBI:63587	69-77
Cohort 1: 600 mg/day	Intervention	4
Cohort 2: 800 mg/day	Intervention	5
Cohort 3: 1000 mg/day	Intervention	6
Inclusion Criteria:	Eligibility	0
Pathologically confirmed diagnosis of breast cancer with documented progressive disease.	Eligibility	1
breast cancer	DOID:1612	38-51
progressive	HP:0003676	68-79
disease	DOID:4,OGMS:0000031	80-87
Patients with stable brain metastases are eligible for this trial.	Eligibility	2
stable	HP:0031915	14-20
brain	UBERON:0000955	21-26
At least one prior chemotherapy regimen for metastatic breast cancer. Prior treatment must be discontinued at least 2 weeks before treatment start.	Eligibility	3
breast cancer	DOID:1612	55-68
Concomitant therapy with bisphosphonates is allowed.	Eligibility	4
Stable dose coumadin anticoagulation is allowed, providing that anticoagulation can be safely held to an International Normalized Ratio (INR) within normal range for the purpose of tumor biopsy. Low molecular weight heparin (LMWH is the preferred method of anticoagulation.	Eligibility	5
stable	HP:0031915	0-6
ratio	UO:0000190	130-135
range	LABO:0000114	156-161
heparin	CHEBI:28304	216-223
Prothrombin time (PT)/International Normalized Ratio (INR) and partial thromboplastin time (PTT) within institutional normal limits within two weeks before initial biopsy.	Eligibility	6
prothrombin time	CMO:0000211	0-16
ratio	UO:0000190	47-52
time	PATO:0000165	12-16
time	PATO:0000165	86-90
Measurable disease, as defined by RECIST guidelines or evaluable disease. Bone metastases must be evaluable.	Eligibility	7
disease	DOID:4,OGMS:0000031	11-18
disease	DOID:4,OGMS:0000031	65-72
Disease amenable to core biopsy. Patients with pulmonary metastases as their only site of disease may enroll on this trial and will not undergo biopsy.	Eligibility	8
disease	DOID:4,OGMS:0000031	0-7
disease	DOID:4,OGMS:0000031	90-97
site	BFO:0000029	82-86
For Phase I: patients with human epidermal growth factor receptor 2 (HER2) overexpressing disease must have been previously treated with trastuzumab. Patients with HER2 overexpressing disease are not eligible for the Phase II trial.	Eligibility	9
growth factor	BAO:0002024	43-56
receptor	BAO:0000281	57-65
disease	DOID:4,OGMS:0000031	90-97
disease	DOID:4,OGMS:0000031	184-191
Age eighteen years or older.	Eligibility	10
age	PATO:0000011	0-3
Eastern Cooperative Oncology Group (ECOG) performance status </= 2.	Eligibility	11
group	CHEBI:24433	29-34
Life expectancy of >/= 12 weeks.	Eligibility	12
Patients with < grade 1 peripheral neuropathy are eligible for this trial.	Eligibility	13
peripheral neuropathy	HP:0009830,DOID:870	24-45
Adequate bone marrow reserve: Absolute Neutrophil Count (ANC) >/= 1000, platelets >/= 100,000.	Eligibility	14
bone marrow	UBERON:0002371	9-20
Adequate renal function: serum creatinine </= 1.5x upper limit of normal (ULN) OR calculated creatinine clearance  50 ml/min.	Eligibility	15
function	BAO:0003117,BFO:0000034	15-23
creatinine	CHEBI:16737	31-41
creatinine	CHEBI:16737	93-103
creatinine clearance	CMO:0000765	93-113
Sodium, potassium, and chloride levels within institutional normal limits.	Eligibility	16
chloride	CHEBI:17996	23-31
Adequate hepatic function: aspartate aminotransferase (AST) and alanine aminotransferase (ALT) </= 2.5 x ULN, and total bilirubin </= 1.5x upper limit of normal. In patients with liver dysfunction due to hepatic metastases, AST and ALT are permitted to be </= 5 times the ULN.	Eligibility	17
function	BAO:0003117,BFO:0000034	17-25
function	BAO:0003117,BFO:0000034	188-196
aspartate	CHEBI:29995	27-36
alanine	CHEBI:16449	64-71
x	LABO:0000148	103-104
