INTERVENTION 1:	Intervention	0
Weekly Paclitaxel (WP)	Intervention	1
paclitaxel	CHEBI:45863	7-17
Weekly Paclitaxel for 12 weeks followed by Fluorouracil + Epirubicin + Cyclophosphamide (FEC) every 3 weeks for 4 cycles	Intervention	2
paclitaxel	CHEBI:45863	7-17
cyclophosphamide	CHEBI:4026	71-87
INTERVENTION 2:	Intervention	3
Docetaxel and Capecitabine (DX)	Intervention	4
capecitabine	CHEBI:31348	14-26
Docetaxel + Capecitabine days 1-14 every 3 weeks for 4 cycles followed by FEC for 4 cycles.	Intervention	5
capecitabine	CHEBI:31348	12-24
Inclusion Criteria:	Eligibility	0
Patients with histologic confirmation of invasive, but non-inflammatory carcinoma of the breast.	Eligibility	1
carcinoma	HP:0030731,DOID:305	72-81
breast	UBERON:0000310	89-95
Stage I (T1N0) are not eligible for the neo-adjuvant portion of the protocol.	Eligibility	2
High-risk patients (patients with any of the following: high proliferation rate - Ki67 >35% or poorly differentiated tumors (black's modified grade 3); ER/PR negative; lymphovascular invasion) with stage I disease are eligible for adjuvant therapy.	Eligibility	3
rate	BAO:0080019	75-79
disease	DOID:4,OGMS:0000031	206-213
adjuvant	CHEBI:60809	231-239
Patients with pure mucinous carcinomas, tubular carcinomas or pure medullary carcinomas are eligible if the patient's tumor is larger than 3 cm in size or if the patient has tumor involvement of the lymph nodes (>2mm).	Eligibility	4
patient	HADO:0000008,OAE:0001817	0-7
patient	HADO:0000008,OAE:0001817	108-115
patient	HADO:0000008,OAE:0001817	162-169
size	PATO:0000117	147-151
lymph	UBERON:0002391	199-204
Patients with bilateral breast cancers are eligible.	Eligibility	5
bilateral	HP:0012832	14-23
breast	UBERON:0000310	24-30
Patients with pN2a (metastasis in four to nine axillary lymph nodes) are eligible as are patients with pN3a (ten or more axillary lymph nodes). Patients with infraclavicular lymph node involvement are NOT eligible.	Eligibility	6
lymph	UBERON:0002391	56-61
lymph	UBERON:0002391	130-135
lymph	UBERON:0002391	174-179
Patients must have clinically measurable disease to be treated in the neoadjuvant setting. This includes patients with a non-palpable primary who have histologically proven lymph node (LN) involvement that is clinically palpable and measurable by ultrasound	Eligibility	7
disease	DOID:4,OGMS:0000031	41-48
