INTERVENTION 1:	Intervention	0
Sirolimus and Trastuzumab	Intervention	1
sirolimus	CHEBI:9168	0-9
Patients received oral sirolimus 6 mg daily in combination with weekly trastuzumab administered intravenously with a loading dose of 4 mg/kg followed by 2 mg/kg weekly in a 28-day cycle. A subsequent amendment allowed trastuzumab to be administered every 3 weeks for patient convenience, with a loading dose of 8 mg/kg followed by a 6 mg/kg in a 21-day cycle. Sirolimus was administered at a 6 mg oral daily dose. Cycles were repeated on an every 21 or 28-day schedule until disease progression, unacceptable toxicity, or the development of any of the criteria for study removal. Doses were reduced or discontinued based on tolerability.	Intervention	2
sirolimus	CHEBI:9168	23-32
sirolimus	CHEBI:9168	360-369
patient	HADO:0000008,OAE:0001817	0-7
patient	HADO:0000008,OAE:0001817	267-274
disease	DOID:4,OGMS:0000031	475-482
Inclusion Criteria:	Eligibility	0
Histologically confirmed HER2 overexpressing (IHC 3+ and/or FISH +) metastatic breast cancer with measurable disease. Patients with either HER2 3+ positive tumors by immunohistochemistry (Dako Herceptest®) or gene amplification (> 2 copies) by fluorescence in-situ hybridation (FISH) are eligible.	Eligibility	1
breast cancer	DOID:1612	79-92
disease	DOID:4,OGMS:0000031	109-116
immunohistochemistry	BAO:0000415	166-186
dako	BAO:0000889	188-192
gene	BAO:0000582	209-213
Progression following at least 8 weeks of standard doses of Herceptin or a Herceptin containing regimen.	Eligibility	2
Off Herceptin for a minimum of 2 weeks.	Eligibility	3
Patients must have measurable disease as defined by RECIST guidelines (the lesion that will be biopsied on study cannot be the only measurable lesion).	Eligibility	4
disease	DOID:4,OGMS:0000031	30-37
Life expectancy > 3 months	Eligibility	5
Age 18 years	Eligibility	6
age	PATO:0000011	0-3
ECOG performance status 2	Eligibility	7
Adequate bone marrow function as indicated by the following:	Eligibility	8
bone marrow	UBERON:0002371	9-20
function	BAO:0003117,BFO:0000034	21-29
ANC 1500/µL	Eligibility	9
Platelets 100,000/µL	Eligibility	10
Hemoglobin 9 g/dL	Eligibility	11
hemoglobin	CHEBI:35143	0-10
